date,route,train_type,bookings,holiday_multiplier,weekly_multiplier,yearly_growth,covid_factor,is_weekend,day_of_week,month,year,Date,Route,TrainType,Bookings,IsHoliday,IsWeekend,DayOfWeek,Month,Year
2025-08-23,Surabaya-Malang,Bisnis,525.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-23,Surabaya-Malang,Ekonomi,600.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-23,Bandung-Yogyakarta,Eksekutif,348.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-23,Bandung-Yogyakarta,Bisnis,487.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-23,Bandung-Yogyakarta,Ekonomi,556.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-23,Jakarta-Cirebon,Eksekutif,572.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-23,Jakarta-Cirebon,Bisnis,801.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-23,Jakarta-Cirebon,Ekonomi,916.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-24,Jakarta-Surabaya,Eksekutif,1505.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Jakarta-Surabaya,Bisnis,2106.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Jakarta-Surabaya,Ekonomi,2407.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Jakarta-Yogyakarta,Eksekutif,1478.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Jakarta-Yogyakarta,Bisnis,2070.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Jakarta-Yogyakarta,Ekonomi,2365.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Jakarta-Bandung,Eksekutif,3496.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Jakarta-Bandung,Bisnis,4895.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Jakarta-Bandung,Ekonomi,5594.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Jakarta-Semarang,Eksekutif,959.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Jakarta-Semarang,Bisnis,1342.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Jakarta-Semarang,Ekonomi,1534.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Jakarta-Solo,Eksekutif,647.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Jakarta-Solo,Bisnis,906.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Jakarta-Solo,Ekonomi,1035.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Surabaya-Malang,Eksekutif,1178.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Surabaya-Malang,Bisnis,1650.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Surabaya-Malang,Ekonomi,1885.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Bandung-Yogyakarta,Eksekutif,592.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Bandung-Yogyakarta,Bisnis,829.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Bandung-Yogyakarta,Ekonomi,948.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Jakarta-Cirebon,Eksekutif,859.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Jakarta-Cirebon,Bisnis,1203.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-24,Jakarta-Cirebon,Ekonomi,1375.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-25,Jakarta-Surabaya,Eksekutif,980.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Jakarta-Surabaya,Bisnis,1372.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Jakarta-Surabaya,Ekonomi,1568.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Jakarta-Yogyakarta,Eksekutif,2256.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Jakarta-Yogyakarta,Bisnis,3158.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Jakarta-Yogyakarta,Ekonomi,3609.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Jakarta-Bandung,Eksekutif,725.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Jakarta-Bandung,Bisnis,1015.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Jakarta-Bandung,Ekonomi,1160.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Jakarta-Semarang,Eksekutif,467.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Jakarta-Semarang,Bisnis,653.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Jakarta-Semarang,Ekonomi,747.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Jakarta-Solo,Eksekutif,445.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Jakarta-Solo,Bisnis,623.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Jakarta-Solo,Ekonomi,712.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Surabaya-Malang,Eksekutif,257.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Surabaya-Malang,Bisnis,359.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Surabaya-Malang,Ekonomi,411.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Bandung-Yogyakarta,Eksekutif,234.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Bandung-Yogyakarta,Bisnis,328.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Bandung-Yogyakarta,Ekonomi,374.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Jakarta-Cirebon,Eksekutif,342.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Jakarta-Cirebon,Bisnis,478.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-25,Jakarta-Cirebon,Ekonomi,546.0,1.0,1.0,1.05,1.05,False,1.0,8.0,2025.0,,,,,,,,,
2025-08-26,Jakarta-Surabaya,Eksekutif,998.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Jakarta-Surabaya,Bisnis,1398.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Jakarta-Surabaya,Ekonomi,1597.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Jakarta-Yogyakarta,Eksekutif,724.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Jakarta-Yogyakarta,Bisnis,1013.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Jakarta-Yogyakarta,Ekonomi,1158.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Jakarta-Bandung,Eksekutif,1139.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Jakarta-Bandung,Bisnis,1594.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Jakarta-Bandung,Ekonomi,1822.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Jakarta-Semarang,Eksekutif,567.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Jakarta-Semarang,Bisnis,794.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Jakarta-Semarang,Ekonomi,907.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Jakarta-Solo,Eksekutif,527.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Jakarta-Solo,Bisnis,738.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Jakarta-Solo,Ekonomi,844.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Surabaya-Malang,Eksekutif,301.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Surabaya-Malang,Bisnis,422.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Surabaya-Malang,Ekonomi,482.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Bandung-Yogyakarta,Eksekutif,249.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Bandung-Yogyakarta,Bisnis,348.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Bandung-Yogyakarta,Ekonomi,398.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Jakarta-Cirebon,Eksekutif,369.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Jakarta-Cirebon,Bisnis,516.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-26,Jakarta-Cirebon,Ekonomi,590.0,1.0,1.0,1.05,1.05,False,2.0,8.0,2025.0,,,,,,,,,
2025-08-27,Jakarta-Surabaya,Eksekutif,932.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Jakarta-Surabaya,Bisnis,1305.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Jakarta-Surabaya,Ekonomi,1491.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Jakarta-Yogyakarta,Eksekutif,624.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Jakarta-Yogyakarta,Bisnis,873.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Jakarta-Yogyakarta,Ekonomi,998.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Jakarta-Bandung,Eksekutif,975.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Jakarta-Bandung,Bisnis,1365.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Jakarta-Bandung,Ekonomi,1560.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Jakarta-Semarang,Eksekutif,484.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Jakarta-Semarang,Bisnis,677.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Jakarta-Semarang,Ekonomi,774.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Jakarta-Solo,Eksekutif,464.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Jakarta-Solo,Bisnis,649.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Jakarta-Solo,Ekonomi,742.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Surabaya-Malang,Eksekutif,409.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Surabaya-Malang,Bisnis,572.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Surabaya-Malang,Ekonomi,654.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Bandung-Yogyakarta,Eksekutif,257.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Bandung-Yogyakarta,Bisnis,359.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Bandung-Yogyakarta,Ekonomi,411.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Jakarta-Cirebon,Eksekutif,373.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Jakarta-Cirebon,Bisnis,523.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-27,Jakarta-Cirebon,Ekonomi,597.0,1.0,1.0,1.05,1.05,False,3.0,8.0,2025.0,,,,,,,,,
2025-08-28,Jakarta-Surabaya,Eksekutif,697.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Jakarta-Surabaya,Bisnis,976.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Jakarta-Surabaya,Ekonomi,1115.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Jakarta-Yogyakarta,Eksekutif,709.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Jakarta-Yogyakarta,Bisnis,992.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Jakarta-Yogyakarta,Ekonomi,1134.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Jakarta-Bandung,Eksekutif,890.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Jakarta-Bandung,Bisnis,1246.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Jakarta-Bandung,Ekonomi,1424.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Jakarta-Semarang,Eksekutif,528.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Jakarta-Semarang,Bisnis,739.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Jakarta-Semarang,Ekonomi,844.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Jakarta-Solo,Eksekutif,394.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Jakarta-Solo,Bisnis,551.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Jakarta-Solo,Ekonomi,630.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Surabaya-Malang,Eksekutif,342.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Surabaya-Malang,Bisnis,479.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Surabaya-Malang,Ekonomi,547.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Bandung-Yogyakarta,Eksekutif,229.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Bandung-Yogyakarta,Bisnis,320.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Bandung-Yogyakarta,Ekonomi,366.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Jakarta-Cirebon,Eksekutif,404.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Jakarta-Cirebon,Bisnis,566.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-28,Jakarta-Cirebon,Ekonomi,646.0,1.0,1.0,1.05,1.05,False,4.0,8.0,2025.0,,,,,,,,,
2025-08-29,Jakarta-Surabaya,Eksekutif,1713.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Jakarta-Surabaya,Bisnis,2399.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Jakarta-Surabaya,Ekonomi,2741.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Jakarta-Yogyakarta,Eksekutif,1648.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Jakarta-Yogyakarta,Bisnis,2308.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Jakarta-Yogyakarta,Ekonomi,2637.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Jakarta-Bandung,Eksekutif,2226.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Jakarta-Bandung,Bisnis,3117.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Jakarta-Bandung,Ekonomi,3562.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Jakarta-Semarang,Eksekutif,1153.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Jakarta-Semarang,Bisnis,1614.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Jakarta-Semarang,Ekonomi,1845.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Jakarta-Solo,Eksekutif,971.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Jakarta-Solo,Bisnis,1360.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Jakarta-Solo,Ekonomi,1554.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Surabaya-Malang,Eksekutif,637.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Surabaya-Malang,Bisnis,891.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Surabaya-Malang,Ekonomi,1018.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Bandung-Yogyakarta,Eksekutif,428.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Bandung-Yogyakarta,Bisnis,599.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Bandung-Yogyakarta,Ekonomi,684.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Jakarta-Cirebon,Eksekutif,1315.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Jakarta-Cirebon,Bisnis,1841.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-29,Jakarta-Cirebon,Ekonomi,2104.0,1.0,2.2,1.05,1.05,False,5.0,8.0,2025.0,,,,,,,,,
2025-08-30,Jakarta-Surabaya,Eksekutif,1235.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Jakarta-Surabaya,Bisnis,1728.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Jakarta-Surabaya,Ekonomi,1975.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Jakarta-Yogyakarta,Eksekutif,731.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Jakarta-Yogyakarta,Bisnis,1023.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Jakarta-Yogyakarta,Ekonomi,1169.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Jakarta-Bandung,Eksekutif,1530.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Jakarta-Bandung,Bisnis,2142.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Jakarta-Bandung,Ekonomi,2448.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Jakarta-Semarang,Eksekutif,777.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Jakarta-Semarang,Bisnis,1087.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Jakarta-Semarang,Ekonomi,1242.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Jakarta-Solo,Eksekutif,732.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Jakarta-Solo,Bisnis,1024.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Jakarta-Solo,Ekonomi,1171.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Surabaya-Malang,Eksekutif,1070.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Surabaya-Malang,Bisnis,1498.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Surabaya-Malang,Ekonomi,1712.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Bandung-Yogyakarta,Eksekutif,374.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Bandung-Yogyakarta,Bisnis,524.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Bandung-Yogyakarta,Ekonomi,599.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Jakarta-Cirebon,Eksekutif,658.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Jakarta-Cirebon,Bisnis,922.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-30,Jakarta-Cirebon,Ekonomi,1053.0,1.0,1.4,1.05,1.05,True,6.0,8.0,2025.0,,,,,,,,,
2025-08-31,Jakarta-Surabaya,Eksekutif,1945.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-31,Jakarta-Surabaya,Bisnis,2723.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-31,Jakarta-Surabaya,Ekonomi,3112.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-31,Jakarta-Yogyakarta,Eksekutif,1032.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-31,Jakarta-Yogyakarta,Bisnis,1444.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-31,Jakarta-Yogyakarta,Ekonomi,1650.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-31,Jakarta-Bandung,Eksekutif,1606.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-31,Jakarta-Bandung,Bisnis,2248.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-31,Jakarta-Bandung,Ekonomi,2569.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-31,Jakarta-Semarang,Eksekutif,1157.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-31,Jakarta-Semarang,Bisnis,1620.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-31,Jakarta-Semarang,Ekonomi,1852.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-31,Jakarta-Solo,Eksekutif,1109.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-31,Jakarta-Solo,Bisnis,1553.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-31,Jakarta-Solo,Ekonomi,1774.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-31,Surabaya-Malang,Eksekutif,699.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-31,Surabaya-Malang,Bisnis,978.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-31,Surabaya-Malang,Ekonomi,1118.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-31,Bandung-Yogyakarta,Eksekutif,444.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-31,Bandung-Yogyakarta,Bisnis,622.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-31,Bandung-Yogyakarta,Ekonomi,710.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-31,Jakarta-Cirebon,Eksekutif,750.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
2025-08-31,Jakarta-Cirebon,Bisnis,1050.0,1.0,2.0,1.05,1.05,True,0.0,8.0,2025.0,,,,,,,,,
